-10.0,-3834.5842474900255
-9.591836734693878,-3552.71807253651
-9.183673469387756,-2565.359916026372
-8.775510204081632,-2075.258526433687
-8.36734693877551,-2376.9634295201554
-7.959183673469388,-2091.1986027181015
-7.551020408163265,-1710.6877123281297
-7.142857142857142,-1128.0148881779992
-6.73469387755102,-1483.9089304740528
-6.326530612244898,-876.0513733315863
-5.918367346938775,-952.5414329277169
-5.5102040816326525,-1501.964436318789
-5.1020408163265305,-519.2669951146842
-4.6938775510204085,-909.9481851870937
-4.285714285714286,-616.3474773991434
-3.8775510204081627,661.2036399876465
-3.4693877551020407,-456.8870330204295
-3.0612244897959187,1073.5100428915814
-2.6530612244897958,-958.0155639294513
-2.244897959183673,122.98732884007042
-1.8367346938775508,612.2609836494972
-1.4285714285714288,-496.72088558851755
-1.020408163265305,41.88736291323757
-0.612244897959183,-281.2486467167554
-0.204081632653061,-492.0595366575838
0.204081632653061,271.9585132636211
0.612244897959183,-441.10325821798233
1.0204081632653068,768.4805745635357
1.4285714285714288,-500.5870738010608
1.8367346938775508,-233.37618176593674
2.2448979591836746,-495.43168760688127
2.6530612244897966,295.91883272912503
3.0612244897959187,305.8333917895201
3.4693877551020407,-767.9487473118719
3.8775510204081627,161.9540204310925
4.2857142857142865,491.34291262804686
4.6938775510204085,335.4881205285555
5.1020408163265305,26.041005824828233
5.510204081632654,594.926653186145
5.918367346938776,644.7047729936921
6.326530612244898,1523.4681258136166
6.73469387755102,178.73803194398226
7.142857142857142,1178.9602373919956
7.551020408163264,1891.2603980693261
7.95918367346939,2440.0129885349247
8.367346938775512,1254.8298987103035
8.775510204081634,2323.1449188044876
9.183673469387756,2318.8238700467004
9.591836734693878,3365.186376463508
10.0,3646.86406622912
