-10.0,383.76173514550163
-9.591836734693878,373.4340722573188
-9.183673469387756,332.48450465768883
-8.775510204081632,291.10504297240703
-8.36734693877551,289.705416506177
-7.959183673469388,271.48585313330756
-7.551020408163265,237.46393048389905
-7.142857142857142,220.6726798284501
-6.73469387755102,159.8236691038943
-6.326530612244898,135.36797595438077
-5.918367346938775,169.13917266144492
-5.5102040816326525,94.51926702898152
-5.1020408163265305,107.89239190265803
-4.6938775510204085,125.84639560369477
-4.285714285714286,81.60782267754131
-3.8775510204081627,122.45978477448395
-3.4693877551020407,30.34651320194636
-3.0612244897959187,57.491960028156136
-2.6530612244897958,35.42508348078626
-2.244897959183673,-4.486888578450639
-1.8367346938775508,-10.199683596974221
-1.4285714285714288,20.109573595930016
-1.020408163265305,-9.0553498274895
-0.612244897959183,13.044970532689309
-0.204081632653061,7.005480328288721
0.204081632653061,-22.573499206551126
0.612244897959183,0.2997774760890497
1.0204081632653068,30.208970962054707
1.4285714285714288,43.3045072592566
1.8367346938775508,23.7588125009231
2.2448979591836746,13.706337359519598
2.6530612244897966,37.78642632833825
3.0612244897959187,22.728023979146073
3.4693877551020407,51.7760122422996
3.8775510204081627,45.56978384989834
4.2857142857142865,72.98156212123152
4.6938775510204085,93.73885831285835
5.1020408163265305,66.3836596349672
5.510204081632654,92.61602591832589
5.918367346938776,131.37428645382866
6.326530612244898,147.60518082653272
6.73469387755102,141.17623233930675
7.142857142857142,193.1576045577635
7.551020408163264,186.0885244280148
7.95918367346939,212.04143008099095
8.367346938775512,232.88567331918435
8.775510204081634,246.38875699930756
9.183673469387756,255.18296629991357
9.591836734693878,304.36610568117885
10.0,345.7105687487572
